year,round,circuit_name,circuit_country,driver_id,lap_number,lap_time_ms,estimated_horsepower,car_weight,track_temperature,driving_aggression,tire_compound,fuel_load_percent
2010,3,Sepang International Circuit,Malaysia,michael_schumacher,2,103580.0,773,745,20,0.7048954508607059,soft,91.8638100528538
2010,3,Sepang International Circuit,Malaysia,hulkenberg,2,104104.0,912,716,32,0.7168075713645873,hard,24.46636416659099
2010,3,Sepang International Circuit,Malaysia,liuzzi,2,103780.0,790,768,22,0.6436075725537056,soft,31.778022204672677
2010,3,Sepang International Circuit,Malaysia,petrov,2,103960.0,942,774,40,0.9852068111505765,soft,43.85202722702077
2010,3,Sepang International Circuit,Malaysia,kobayashi,2,104306.0,962,784,33,0.769321633563935,soft,82.96411612937233
2010,3,Sepang International Circuit,Malaysia,alguersuari,2,104500.0,795,704,20,0.5597983567598046,hard,34.62696314991256
2010,3,Sepang International Circuit,Malaysia,hamilton,2,104022.0,857,752,33,0.9206179386714268,hard,96.10733370396916
2010,3,Sepang International Circuit,Malaysia,buemi,2,105276.0,800,787,35,0.856175987700739,hard,81.49195010172888
2010,3,Sepang International Circuit,Malaysia,massa,2,105202.0,803,754,25,0.5667859747179325,medium,77.85877624196421
2010,3,Sepang International Circuit,Malaysia,alonso,2,105115.0,919,768,21,0.9696593060625781,hard,37.04030067450237
2010,3,Sepang International Circuit,Malaysia,button,2,105751.0,804,775,28,0.8074298478813083,soft,73.65183975638594
2010,3,Sepang International Circuit,Malaysia,barrichello,2,104520.0,768,765,20,0.7271576471576755,soft,26.511507296316207
2010,3,Sepang International Circuit,Malaysia,trulli,2,107230.0,989,766,21,0.6169691106392297,soft,79.01842520610664
2010,3,Sepang International Circuit,Malaysia,glock,2,106388.0,897,774,37,0.531605567249716,hard,40.391293688191055
2010,3,Sepang International Circuit,Malaysia,grassi,2,106975.0,761,730,36,0.561236877698394,hard,86.93290978134665
2010,3,Sepang International Circuit,Malaysia,kovalainen,2,107342.0,998,740,40,0.7542937637186076,hard,12.299794225145105
2010,3,Sepang International Circuit,Malaysia,chandhok,2,108862.0,917,752,31,0.70792243538772,soft,99.4321185861219
2010,3,Sepang International Circuit,Malaysia,bruno_senna,2,110390.0,859,799,36,0.9054642502327139,hard,86.8097197625975
2010,3,Sepang International Circuit,Malaysia,vettel,3,101699.0,992,769,36,0.8842669795719691,hard,44.32377169604902
2010,3,Sepang International Circuit,Malaysia,webber,3,101632.0,866,719,24,0.5587774396433665,medium,50.70119732291487
2010,3,Sepang International Circuit,Malaysia,rosberg,3,102146.0,906,780,29,0.7542602508673315,hard,46.00465132631582
2010,3,Sepang International Circuit,Malaysia,kubica,3,102461.0,788,775,34,0.5667468029140881,medium,99.15527747192158
2010,3,Sepang International Circuit,Malaysia,sutil,3,102632.0,774,738,27,0.9405577627267634,soft,93.36138011891502
2010,3,Sepang International Circuit,Malaysia,michael_schumacher,3,102703.0,881,789,29,0.5588929881020975,hard,71.73345449855785
2010,3,Sepang International Circuit,Malaysia,hulkenberg,3,103044.0,760,713,41,0.9165532728400798,medium,77.18086204961466
2010,3,Sepang International Circuit,Malaysia,liuzzi,3,103458.0,855,702,37,0.7099832746931056,soft,85.71195743346394
2010,3,Sepang International Circuit,Malaysia,petrov,3,103601.0,934,794,27,0.9432783261789259,medium,30.27571619143597
2010,3,Sepang International Circuit,Malaysia,kobayashi,3,103447.0,794,775,27,0.6139731535428288,soft,61.749722192058094
2010,3,Sepang International Circuit,Malaysia,hamilton,3,102695.0,910,743,40,0.5812048765882506,soft,38.83936263744125
2010,3,Sepang International Circuit,Malaysia,alguersuari,3,104091.0,828,794,30,0.5738232038809667,medium,17.07912538673385
2010,3,Sepang International Circuit,Malaysia,buemi,3,103816.0,790,701,31,0.9343999092766645,medium,22.70271245920797
2010,3,Sepang International Circuit,Malaysia,massa,3,103376.0,920,786,32,0.716758956995155,hard,91.6859286179633
2010,3,Sepang International Circuit,Malaysia,alonso,3,103077.0,789,726,24,0.7769232634387,soft,87.06526624595102
2010,3,Sepang International Circuit,Malaysia,button,3,103495.0,827,797,23,0.6991097388913168,medium,14.378052700130983
2010,3,Sepang International Circuit,Malaysia,barrichello,3,103349.0,819,718,23,0.6528916524298066,medium,37.16154763520304
2010,3,Sepang International Circuit,Malaysia,grassi,3,107341.0,782,703,44,0.9125957192453287,soft,53.79887605824021
2010,3,Sepang International Circuit,Malaysia,kovalainen,3,107388.0,780,775,32,0.7920613905065406,hard,94.17308529079129
2010,3,Sepang International Circuit,Malaysia,chandhok,3,108128.0,785,789,38,0.7262215606747415,medium,84.83006521055985
2010,3,Sepang International Circuit,Malaysia,bruno_senna,3,109504.0,905,777,32,0.9459675913715397,soft,95.23035981092741
2010,3,Sepang International Circuit,Malaysia,trulli,3,116516.0,945,710,31,0.9519898201531777,medium,90.99078496670693
2010,3,Sepang International Circuit,Malaysia,vettel,4,101809.0,940,784,23,0.9204266187082095,soft,97.77154540410248
2010,3,Sepang International Circuit,Malaysia,webber,4,101686.0,953,763,36,0.8976496598970187,medium,95.7491572581639
2010,3,Sepang International Circuit,Malaysia,rosberg,4,102273.0,909,716,37,0.8943166743708242,hard,72.4118457007036
2010,3,Sepang International Circuit,Malaysia,kubica,4,102271.0,876,778,29,0.8908961089596438,hard,99.0714839236309
2010,3,Sepang International Circuit,Malaysia,sutil,4,102433.0,953,799,24,0.6217038298122587,medium,20.981275016471912
2010,3,Sepang International Circuit,Malaysia,michael_schumacher,4,102766.0,902,789,25,0.8425653581971987,hard,79.4760975874142
2010,3,Sepang International Circuit,Malaysia,hulkenberg,4,103429.0,954,730,24,0.8385539422472317,hard,22.50220195041439
2010,3,Sepang International Circuit,Malaysia,liuzzi,4,103268.0,813,769,33,0.6739684695371537,hard,11.789083742183657
2010,3,Sepang International Circuit,Malaysia,petrov,4,103170.0,767,795,33,0.7318666272842556,hard,12.609131767000697
2010,3,Sepang International Circuit,Malaysia,hamilton,4,102645.0,818,715,25,0.815696699817529,hard,80.69400761958042
2010,3,Sepang International Circuit,Malaysia,kobayashi,4,104160.0,906,743,26,0.6784474846271281,medium,67.97804857136217
2010,3,Sepang International Circuit,Malaysia,alguersuari,4,103816.0,789,798,26,0.7348322414601575,medium,72.68858411527602
2010,3,Sepang International Circuit,Malaysia,buemi,4,103668.0,842,754,36,0.8867874141030585,soft,18.373504581804408
2010,3,Sepang International Circuit,Malaysia,massa,4,103671.0,800,741,36,0.7386891403679883,medium,18.428410297370625
2010,3,Sepang International Circuit,Malaysia,alonso,4,103816.0,838,700,25,0.9737508570021851,soft,45.36540176364049
2010,3,Sepang International Circuit,Malaysia,button,4,103733.0,769,773,29,0.8121243088209286,hard,97.5297707824156
2010,3,Sepang International Circuit,Malaysia,barrichello,4,103145.0,953,736,25,0.5608486354601786,soft,37.8164626739897
2010,3,Sepang International Circuit,Malaysia,grassi,4,106032.0,970,794,31,0.7708585635026197,medium,71.46446165638031
2010,3,Sepang International Circuit,Malaysia,kovalainen,4,106224.0,792,763,40,0.6434919504038863,soft,57.27079127495483
2010,3,Sepang International Circuit,Malaysia,chandhok,4,107301.0,997,735,31,0.567239903945395,soft,59.39528441630653
2010,3,Sepang International Circuit,Malaysia,bruno_senna,4,108545.0,942,737,27,0.7483870638970831,medium,67.36559046098891
2010,3,Sepang International Circuit,Malaysia,trulli,4,107055.0,829,740,32,0.8761295815844448,soft,39.20178632227647
2010,3,Sepang International Circuit,Malaysia,vettel,5,101403.0,982,714,36,0.9030409724087295,soft,27.930983872305575
2010,3,Sepang International Circuit,Malaysia,webber,5,101566.0,840,700,35,0.9480644131671114,medium,25.102390937892174
2010,3,Sepang International Circuit,Malaysia,rosberg,5,101986.0,768,765,40,0.796057518464004,medium,95.39081353187977
2010,3,Sepang International Circuit,Malaysia,kubica,5,102041.0,854,701,30,0.9098248850183068,soft,29.18819303461084
2010,3,Sepang International Circuit,Malaysia,sutil,5,102543.0,887,732,24,0.6231790328084796,medium,61.522307261252244
2010,3,Sepang International Circuit,Malaysia,michael_schumacher,5,102844.0,908,704,41,0.5751732788053022,hard,67.8940443888493
2010,3,Sepang International Circuit,Malaysia,hulkenberg,5,102871.0,946,770,23,0.9187310070749903,hard,74.8549199277901
2010,3,Sepang International Circuit,Malaysia,liuzzi,5,102917.0,893,722,27,0.7417927886002785,soft,57.59636624860371
2010,3,Sepang International Circuit,Malaysia,hamilton,5,103090.0,900,754,41,0.8691748429109942,soft,79.78323127015422
2010,3,Sepang International Circuit,Malaysia,petrov,5,103906.0,876,715,23,0.9613016984031089,soft,42.917281956755595
2010,4,Shanghai International Circuit,China,alonso,1,118576.0,967,784,41,0.6431946141660163,medium,57.437973718976814
2010,4,Shanghai International Circuit,China,webber,1,119208.0,888,784,27,0.9651227638215917,soft,37.22802166624273
2010,4,Shanghai International Circuit,China,vettel,1,119841.0,810,752,27,0.5249071138478392,soft,93.64012549339104
2010,4,Shanghai International Circuit,China,rosberg,1,120905.0,994,706,39,0.914594861372932,medium,50.413803585003514
2010,4,Shanghai International Circuit,China,button,1,121689.0,859,701,23,0.775297101085193,medium,79.0827006269975
2010,4,Shanghai International Circuit,China,hamilton,1,122304.0,775,735,31,0.5783983620218245,soft,28.564114223646826
2010,4,Shanghai International Circuit,China,massa,1,122854.0,788,799,44,0.6764700781513766,soft,76.27469405386697
2010,4,Shanghai International Circuit,China,michael_schumacher,1,123853.0,901,702,38,0.5468176815018562,medium,65.25024789933995
2010,4,Shanghai International Circuit,China,kubica,1,126642.0,827,792,43,0.5108631052095632,medium,69.32857136703383
2010,4,Shanghai International Circuit,China,petrov,1,128716.0,818,748,29,0.6541227830916214,medium,95.36488631413732
2010,4,Shanghai International Circuit,China,rosa,1,130049.0,887,738,42,0.8625992680054253,soft,21.090100626005867
2010,4,Shanghai International Circuit,China,barrichello,1,130466.0,945,769,20,0.5237417471485764,hard,27.36571452111275
2010,4,Shanghai International Circuit,China,trulli,1,130891.0,782,783,32,0.9707454979591277,medium,70.39841396663246
2010,4,Shanghai International Circuit,China,kovalainen,1,131355.0,766,789,29,0.869033050899107,hard,13.167932784516951
2010,4,Shanghai International Circuit,China,sutil,1,131583.0,847,707,44,0.6941210507324953,soft,32.32581049243994
2010,4,Shanghai International Circuit,China,bruno_senna,1,132121.0,877,711,36,0.8690297703511346,hard,20.725196409426612
2010,4,Shanghai International Circuit,China,hulkenberg,1,133591.0,938,760,23,0.8608546637372254,medium,12.80237503715886
2010,4,Shanghai International Circuit,China,alguersuari,1,134602.0,789,715,29,0.6545653812578003,medium,27.148840557962295
2010,4,Shanghai International Circuit,China,chandhok,1,134903.0,756,796,30,0.7293517548974359,medium,41.84567947446714
2010,4,Shanghai International Circuit,China,grassi,1,1026445.0,927,783,22,0.562138189653163,medium,87.46137132098157
2010,4,Shanghai International Circuit,China,alonso,2,161860.0,796,700,43,0.51702837144316,hard,32.62865228044172
2010,4,Shanghai International Circuit,China,webber,2,162243.0,969,763,38,0.9558566589953026,hard,60.69432113804969
2010,4,Shanghai International Circuit,China,rosberg,2,165135.0,800,727,23,0.7225967569305562,soft,29.596832462693847
2010,4,Shanghai International Circuit,China,button,2,165471.0,968,767,32,0.6547227080330073,hard,86.87667975134636
2010,4,Shanghai International Circuit,China,vettel,2,170762.0,912,739,22,0.7361865213395804,medium,18.987250691895095
2010,4,Shanghai International Circuit,China,kubica,2,165622.0,954,787,30,0.7855820644525505,hard,81.27054295281934
2010,4,Shanghai International Circuit,China,petrov,2,164706.0,946,721,33,0.5921965477501264,soft,83.64497855960548
2010,4,Shanghai International Circuit,China,massa,2,170640.0,792,731,41,0.8529052337410463,hard,27.77970470145344
2010,4,Shanghai International Circuit,China,rosa,2,164330.0,891,764,24,0.7068737466204906,medium,73.83752808297815
2010,4,Shanghai International Circuit,China,kovalainen,2,164861.0,919,716,43,0.7101028171884534,hard,29.066809819249535
2010,4,Shanghai International Circuit,China,hamilton,2,173974.0,978,772,37,0.8937724117819559,soft,81.11528118601805
2010,4,Shanghai International Circuit,China,michael_schumacher,2,173134.0,861,784,32,0.5522796898647958,hard,43.3904272714591
2010,4,Shanghai International Circuit,China,sutil,2,166760.0,942,770,32,0.913759588451837,medium,71.73703686307945
2010,4,Shanghai International Circuit,China,barrichello,2,167967.0,858,787,38,0.944851057467684,medium,23.46424248592236
2010,4,Shanghai International Circuit,China,alguersuari,2,164513.0,841,702,29,0.6743885390096753,soft,20.048523063584334
2010,4,Shanghai International Circuit,China,trulli,2,169057.0,924,705,27,0.6951487844192368,hard,82.83661149336855
2010,4,Shanghai International Circuit,China,bruno_senna,2,169949.0,957,709,21,0.9942154441184601,medium,70.64391303678423
2010,4,Shanghai International Circuit,China,hulkenberg,2,168995.0,962,769,29,0.6024865670162074,medium,97.22203523359997
2010,4,Shanghai International Circuit,China,chandhok,2,173558.0,898,752,38,0.6746727942747421,medium,76.96221844187275
2010,4,Shanghai International Circuit,China,grassi,2,120340.0,856,711,39,0.6408135150825984,soft,14.92842146288838
2010,4,Shanghai International Circuit,China,rosberg,3,148126.0,811,760,35,0.9944631507735066,medium,35.28167904672609
2010,4,Shanghai International Circuit,China,button,3,147461.0,764,797,23,0.5536152635506522,hard,18.75045489638301
2010,4,Shanghai International Circuit,China,kubica,3,142756.0,803,767,42,0.8495220180622962,hard,27.603536821864825
2010,4,Shanghai International Circuit,China,petrov,3,143037.0,999,717,22,0.9824057922759863,soft,91.20742012955402
2010,4,Shanghai International Circuit,China,rosa,3,142472.0,939,749,24,0.5653109460324539,soft,86.05579631979735
2010,4,Shanghai International Circuit,China,alonso,3,157429.0,976,760,43,0.8680200475187521,hard,74.3477674614596
2010,4,Shanghai International Circuit,China,kovalainen,3,141834.0,811,779,39,0.8471583455589456,soft,12.828888658271572
2010,4,Shanghai International Circuit,China,sutil,3,139915.0,928,766,32,0.7131457400380554,soft,16.544315551265182
2010,4,Shanghai International Circuit,China,barrichello,3,140641.0,808,785,20,0.9103301663665186,hard,90.45762307941531
2010,4,Shanghai International Circuit,China,alguersuari,3,140650.0,887,760,21,0.6299286478539668,medium,33.64929507130781
2010,4,Shanghai International Circuit,China,webber,3,159050.0,970,766,32,0.8029224150002742,hard,82.04487528846283
2010,4,Shanghai International Circuit,China,massa,3,148102.0,948,706,23,0.8919548018580825,hard,61.31089820477929
2010,4,Shanghai International Circuit,China,michael_schumacher,3,145560.0,952,792,30,0.5137862719778383,soft,12.744531026088582
2010,4,Shanghai International Circuit,China,hamilton,3,146749.0,929,751,30,0.8566052156552044,medium,99.20650637231647
2010,4,Shanghai International Circuit,China,vettel,3,155266.0,750,757,24,0.5803994619977191,soft,34.689042999549834
2010,4,Shanghai International Circuit,China,trulli,3,148606.0,765,782,34,0.6337938303774214,medium,37.603956565700564
2010,4,Shanghai International Circuit,China,hulkenberg,3,146243.0,848,741,41,0.5974229952959126,soft,47.95772189386195
2010,4,Shanghai International Circuit,China,bruno_senna,3,148096.0,852,716,31,0.918949577850676,soft,18.684483327501827
2010,4,Shanghai International Circuit,China,chandhok,3,156323.0,971,716,21,0.983102733355177,soft,21.080225862854284
2010,4,Shanghai International Circuit,China,grassi,3,119912.0,788,708,30,0.6852247825482258,hard,52.01202845523447
2010,4,Shanghai International Circuit,China,rosberg,4,111312.0,879,765,40,0.607978282834047,soft,90.7586938683051
2010,4,Shanghai International Circuit,China,button,4,112287.0,970,704,33,0.6429758458625028,hard,19.389301096360864
2010,4,Shanghai International Circuit,China,kubica,4,113507.0,776,744,28,0.5893269598925936,hard,77.97233037840729
2010,4,Shanghai International Circuit,China,alonso,4,112873.0,984,792,26,0.8537272676835214,medium,22.43652984609866
2010,4,Shanghai International Circuit,China,sutil,4,113248.0,947,751,25,0.6053140355525886,soft,72.07525183590843
2010,4,Shanghai International Circuit,China,rosa,4,116118.0,940,764,38,0.8988961020118489,medium,24.613858736090517
2010,4,Shanghai International Circuit,China,petrov,4,117090.0,912,744,20,0.5882786010472754,hard,27.286061290741795
2010,4,Shanghai International Circuit,China,barrichello,4,115372.0,891,769,40,0.6875062806867331,soft,91.59460810116211
2010,4,Shanghai International Circuit,China,alguersuari,4,114967.0,951,791,30,0.8354431402144806,medium,43.90363218768223
2010,4,Shanghai International Circuit,China,webber,4,114335.0,970,730,36,0.5386966093010022,hard,76.23738851683578
2010,4,Shanghai International Circuit,China,massa,4,113829.0,881,764,28,0.7562121108718682,hard,72.3766754414447
2010,4,Shanghai International Circuit,China,hamilton,4,113958.0,829,710,41,0.8516554514008792,medium,78.33975926121408
2010,4,Shanghai International Circuit,China,kovalainen,4,119813.0,826,742,32,0.9808137346480217,hard,50.34557886870873
2010,4,Shanghai International Circuit,China,vettel,4,112256.0,951,712,20,0.9108975022497219,hard,76.86136783338465
2010,4,Shanghai International Circuit,China,michael_schumacher,4,118452.0,861,735,34,0.9019711893916649,medium,79.56211771367512
2010,4,Shanghai International Circuit,China,hulkenberg,4,115010.0,984,718,36,0.9348426481974241,medium,53.15435504844524
2010,4,Shanghai International Circuit,China,trulli,4,119016.0,910,732,26,0.8183641789039275,hard,34.575723527045604
